tweet_id,text,in_response_to_tweet_id
649903,"@274500 Thanks! This is because if you format it as an extra internal storage, the app will also read it as an internal memory. This means the app will not detect any removable storage, and this option will not appear. Hope this clarifies things /JP",649901.0
649905,@274500 We understand. It's currently not possible to save the app to an SD card. Rest assured your feedback will be passed on to the right folks /PX,649904.0
649907,"@274501 Hey Erica, that doesn't sound good! Did the app crash at any point during the 30 minutes? That can cause the ad-free time to reset /WP",649908.0
649909,"@274502 Hi, help's here! Does logging out, then logging back in using the Log in with Facebook button make any difference? Keep us posted /XF",649910.0
649911,"@274503 Hey Jess! We're sorry to hear you feel that way. We have Email/Chat support at https://t.co/zu6tKiIYUg, but we can also help you out here on Twitter. Can you DM us your account's username or email address? We'll check backstage /NG https://t.co/ldFdZRiNAt",649912.0
649913,"@274504 Hey there! We'll help out, don't worry. Can you send over your account's username or email address via DM? We'll take a look backstage /GN https://t.co/ldFdZRiNAt",649915.0
649916,@274505 Hey there! That's not cool. Could you send us a DM with your account's email address? We'll take a look backstage /QI https://t.co/ldFdZRiNAt,649917.0
649920,"@274507 Hi Jacky, help's here! Can you DM us your account's email address? We'll take a look backstage /DV https://t.co/ldFdZRiNAt",649921.0
649924,"@274508 Hey Jennifer! That doesn't sound good. Can you DM us with your account's current email address, along with the email address you'd like to change it to? We'll take a look backstage /QI https://t.co/ldFdZRiNAt",649925.0
649926,@274509 Hey Michelle! What's happening exactly? Can you DM us your account's username or email address? We'll check backstage /NG https://t.co/ldFdZRiNAt,649927.0
649928,@274510 Hi there! Does restarting your phone make any difference? Keep us posted /XF,649930.0
649931,@274510 Alright. Give us a shout if it starts misbehaving again. We'll take a closer look /XF,649929.0
649932,"@274511 Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /NG",649933.0
649934,"@274512 Hey Nick! Can you send us a screenshot of what you're seeing? Also, can you DM us your account's email address? We'll take a look backstage /SJ https://t.co/ldFdZRiNAt",649935.0
649936,@274513 Sorry to hear that. Can you shoot us a DM with your account's username and email address? We'll check things out backstage /DI https://t.co/ldFdZRiNAt,649937.0
637747,@139985 Hey there! Help's here. We're taking a look at this and we'll send over a response to your DM shortly /J,637736.0
649939,"@274514 Hey Bennie, we understand. Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! We're here for you /TI",649938.0
649941,"@274516 Hi, help's here! Can you give us more info on what's happening? We'll see what we can suggest /DV",649942.0
649943,@274517 Hey Stephen. Nice idea! It's definitely something for the team to consider and we'll make sure it reaches them /QI,649944.0
649945,@274518 Hi there! Can you send us your Playlist Link via DM? Just right-click the playlist &gt; Share &gt; Copy Playlist Link. We'll check backstage /FJ https://t.co/ldFdZRiNAt,649946.0
649947,@274519 Hi Johnny! We can see how that’d be nice. Thanks for taking the time to reach out – your feedback's been noted 📝 /NH,649948.0
649949,@274520 Hi Brett! Can you DM us your email address? We'll see what we can suggest /NH https://t.co/ldFdZRiNAt,649950.0
649976,"@274527 Hey Trevor, help's here! Can you DM us your account's email address? We'll check backstage /GK https://t.co/ldFdZRiNAt",649977.0
649978,@274528 Could you DM us the email address you're using to sign up? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,649979.0
649980,"@274528 Hey there! Is this happening over WiFi, 3G/4G, or both? We'll see what we can suggest /MA",649981.0
650398,@274644 Hey Ben! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team 💚 /AP,650399.0
651036,@274834 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /DR,651037.0
651737,@274983 Hey there! Thanks for the feedback. It's music to our ears 🎶 /AP,651738.0
651746,@274984 1: Hi! The student discount is only available for students currently enrolled in an accredited college or...,651747.0
651847,@275006 Hey there! Could you send us a DM with your account's email address as well as your dad's? We'll check under the hood /MA https://t.co/ldFdZRiNAt,651848.0
651856,"@275009 @121907 1: Hey! We can help out in English via Twitter, but we also have Thai support via email at https://t.co/ZgU70TbP8M.",651857.0
651885,@275016 Hey! Licensing agreements can affect music availability. There's info about Spotify content here: https://t.co/YlV1IAXwsi /RC,651886.0
652029,"@275050 Hi, we've come to the rescue! We've just replied to your DM. Check it out. We'll continue helping there /RE",652030.0
652033,"@275052 Hi there, we think this is a good feature too! With your support, it can happen: https://t.co/YSHYSPDR4z /RE",652034.0
652507,"@275155 We're afraid that we don't have that info, but rest assured that our devs are monitoring all feedback in our Community /AD",652509.0
652510,"@275155 We hear you. While we can’t make any promises, we'll make sure that your feedback is passed on to the right folks /AD",652508.0
652512,@275155 Don't hesitate to let us know you need anything else and we'll come 🏃 to help you /AD,652511.0
652513,"@275155 Hey Florian, help's here! We can see how that’d be useful. You can vote for the official idea here: https://t.co/iqGpFLeSB9 /AD",652514.0
652515,@275156 We hear you! Your feedback has been noted and passed onto the team 👊🏼 /HC,652516.0
652517,"@135262 We don't have a specific time frame for this, but keep an eye out for it in the app. If you need anything else, let us know /NY",652519.0
652520,"@135262 We do our best! But sometimes agreements are ongoing, or can't be reached with the content provider /GT",652518.0
652521,"@135262 Hi there! We don't have any specific info on this, but we try to drop them as soon as possible according to the time zone /NY",652522.0
652856,@275230 No worries! We'll be waiting for your message /JO,652857.0
652858,"@275230 Hey Ruby, that doesn't sound good! Can you DM us your account's username or email address? We'll take a look under the hood /HC https://t.co/ldFdZRiNAt",652859.0
652878,"@275236 Hey Hannah! We're working on it, and we hope to have it available soon. There's more info here: https://t.co/WI0fi3V8Cu /KM",652879.0
653054,"@275288 Hey Jonas! Can you tell us your device, operating system, and Spotify version? Also, do you have any filters set when playing songs? /NH",653056.0
653057,"@275288 Thanks for letting us know. Just to check, is this happening when you're playing tracks in your playlists, Your Library, or both? /NH",653055.0
653059,"@275288 Got it. Just to make sure, are you using Connect? Also, sending the link of the playlist would be helpful too. We'll be waiting /PX",653058.0
653061,@275288 Hmm. The playlist shuffles fine from our end. Can you DM us your account's username or email address? We'll check things backstage /MU https://t.co/ldFdZRiNAt,653060.0
653062,"@275289 Hey Tom, help's here! Could you shoot us a DM with your account's username and email address? We'll do some digging 🔍 /VV https://t.co/ldFdZRiNAt",653063.0
653064,"@229745 Hey Jason, is this something you've had a repeat issue with? Let us know what device you're using if you'd like us to help out and we can take a look! /J",653065.0
653066,"@275290 Hey Kris, help's here! Could you DM us your account's email address and username? We'll take a look backstage /CG https://t.co/ldFdZRiNAt",653067.0
653068,@275291 That's odd. We've just sent you a DM; let's carry on chatting there /SB,653069.0
653070,"@275291 No worries! To confirm, does it happen after your computer becomes inactive/goes to sleep mode? Keep us posted /SB",653071.0
653073,@275292 Hey Jonny! We've sent a DM your way. We'll carry on helping you there /SJ,653074.0
653075,@275293 Hey there! Thanks for bringing this to our attention. We'll get this reported. Have a nice day /PB,653076.0
653077,"@247272 Hey, we hear you 🎧 Rest assured, your feedback will be passed on to the right folks. If you need anything else, we're only a tweet away /LJ",653078.0
653079,"@275294 Hey James! Currently, the offer is only for new subscribers. Stay tuned for more deals for existing Premium subscribers, though 🙂 /DI /DI",79456.0
653082,@275295 Hey Ash! Could you DM us your account's username or email address? We'll see what we can suggest /GU https://t.co/ldFdZRiNAt,653081.0
653086,@275297 Hey Ciara! Could you DM us your account's email address? We'll take a look backstage /CG https://t.co/ldFdZRiNAt,653087.0
653088,"@193568 Hey there, the cavalry's here! This is part of our Free service on mobile. You can find more info on our Free tier here: https://t.co/vT2KbQF1gn. If you ever need anything else, just shout and we'll come running 🏃 /JY",653089.0
653090,"@275298 Hey Rutta! Can you DM us your account's email address, as well as that of the Family plan owner's? We'll take a look backstage /SY https://t.co/ldFdZRiNAt",653091.0
653092,@275299 Woohoo! This calls for a https://t.co/ArJFNes23V. Give us a shout if you need anything else 🙂 /CG,653093.0
653094,@275300 Hey Wayne! Apologies for the delay. We've just sent you a bit more info over DM. We'll carry on helping out there /CP,653095.0
653096,@275301 Hi Emily! We've just sent you a bit more info over DM. We'll carry on helping out there 🙂 /GN,653097.0
653098,@275302 Hi John! We're sorry to hear you feel that way. We have some info about the Spotify app on Roku at https://t.co/titMn0j3Im. Give us a shout if there's anything else /NH,653099.0
653100,"@275303 Hey there, help's arrived! Can you DM us your username and email address? We'll take a look under the hood /PC https://t.co/ldFdZRiNAt",653101.0
653102,"@162940 Hi there! We still don't have any updates about this yet, and we're afraid we don't support VPN usage. If you haven't already added your email address, just head over to the link we sent to be the first to hear /HR",653104.0
